date,ticker,close,ret_fwd_1,year,month,quarter,doy,iso_week,weekday,year_digit,seas_iso_week_mu,seas_month_mu,seas_year_digit_mu,seasonality_score_weekly,seasonality_signal_weekly
2009-10-30,CL=F,77.0,0.005584419547737474,2009,10,4,303,44,4,9,-0.0038593576446925037,-0.003973587942908274,0.009356968529249816,-0.25612544458972386,0
2009-11-06,CL=F,77.43000030517578,-0.013948105731603544,2009,11,4,310,45,4,9,-0.02592740823483849,-0.007277651885380238,0.009356968529249816,-1.808783367766152,-1
2009-11-13,CL=F,76.3499984741211,0.004846139541279104,2009,11,4,317,46,4,9,0.001275531265082922,-0.007277651885380238,0.009356968529249816,-0.14408728995430756,0
2009-11-20,CL=F,76.72000122070312,-0.008733031260230395,2009,11,4,324,47,4,9,0.0036938871286590646,-0.007277651885380238,0.009356968529249816,0.003905081269401991,0
2009-11-27,CL=F,76.05000305175781,-0.007626585243658113,2009,11,4,331,48,4,9,-0.02127666690093669,-0.007277651885380238,0.009356968529249816,-1.5241791669044722,-1
2009-12-04,CL=F,75.47000122070312,-0.07420164811902619,2009,12,4,338,49,4,9,-0.0009793779517526162,0.006510966684508562,0.009356968529249816,0.5617232244831125,0
2009-12-11,CL=F,69.87000274658203,0.04994987443220422,2009,12,4,345,50,4,9,0.0048040710727215675,0.006510966684508562,0.009356968529249816,0.9156439802637414,1
2009-12-18,CL=F,73.36000061035156,0.06393133045781974,2009,12,4,352,51,4,9,0.018324539578337098,0.006510966684508562,0.009356968529249816,1.7430351117089944,1
2009-12-25,CL=F,78.05000305175781,0.016784080811951263,2009,12,4,359,52,4,9,0.014590655884036463,0.006510966684508562,0.009356968529249816,1.5145384251312142,1
2010-01-01,CL=F,79.36000061035156,0.04271672585151487,2010,1,1,1,53,4,0,0.01505103194021265,0.0017318062008038844,0.0008594171206861791,0.7302370080610628,1
2010-01-08,CL=F,82.75,-0.05740181268882172,2010,1,1,8,1,4,0,-0.007543666296502575,0.0017318062008038844,0.0008594171206861791,-0.6524556797681581,0
2010-01-15,CL=F,78.0,-0.04435896262144434,2010,1,1,15,2,4,0,0.005872242345713938,0.0017318062008038844,0.0008594171206861791,0.16853686396206538,0
2010-01-22,CL=F,74.54000091552734,-0.022135786230386256,2010,1,1,22,3,4,0,0.013421187381705411,0.0017318062008038844,0.0008594171206861791,0.6304979396417176,0
2010-01-29,CL=F,72.88999938964844,-0.02332277352829304,2010,1,1,29,4,4,0,-0.006795715722142579,0.0017318062008038844,0.0008594171206861791,-0.6066845090629556,0
2010-02-05,CL=F,71.19000244140625,0.04129786081172715,2010,2,1,36,5,4,0,0.0017947665504162115,0.014491131805023783,0.0008594171206861791,0.6998265551039362,0
2010-02-12,CL=F,74.12999725341797,0.07662215723222476,2010,2,1,43,6,4,0,0.012684093411063534,0.014491131805023783,0.0008594171206861791,1.366203794041042,1
2010-02-19,CL=F,79.80999755859375,-0.0018793873082662005,2010,2,1,50,7,4,0,0.021536435009512883,0.014491131805023783,0.0008594171206861791,1.9079268066747257,1
2010-02-26,CL=F,79.66000366210938,0.023098120177037273,2010,2,1,57,8,4,0,0.02465555856258558,0.014491131805023783,0.0008594171206861791,2.098802970812269,1
2010-03-05,CL=F,81.5,-0.0031902102604965954,2010,3,1,64,9,4,0,-0.0061535463841635085,-0.00033097322774472464,0.0008594171206861791,-0.6936193804167617,0
2010-03-12,CL=F,81.23999786376953,-0.006893126210229639,2010,3,1,71,10,4,0,-0.019013921342725757,-0.00033097322774472464,0.0008594171206861791,-1.4806157913292692,-1
2010-03-19,CL=F,80.68000030517578,-0.008428362699599012,2010,3,1,78,11,4,0,-0.003070652757354639,-0.00033097322774472464,0.0008594171206861791,-0.5049603228588576,0
2010-03-26,CL=F,80.0,0.06087503433227548,2010,3,1,85,12,4,0,0.01654927799272396,-0.00033097322774472464,0.0008594171206861791,0.695690135033393,0
2010-04-02,CL=F,84.87000274658203,0.0005890823700402947,2010,4,2,92,13,4,0,0.010365166861963608,-0.0009759726748382133,0.0008594171206861791,0.2777796517222235,0
2010-04-09,CL=F,84.91999816894531,-0.019783329503063385,2010,4,2,99,14,4,0,0.003868116574131233,-0.0009759726748382133,0.0008594171206861791,-0.11981025327801055,0
2010-04-16,CL=F,83.23999786376953,0.022585354770062738,2010,4,2,106,15,4,0,0.009262940184431953,-0.0009759726748382133,0.0008594171206861791,0.21032839606098047,0
2010-04-23,CL=F,85.12000274658203,0.01210054917835679,2010,4,2,113,16,4,0,-0.004066487744328074,-0.0009759726748382133,0.0008594171206861791,-0.6053719216398539,0
2010-04-30,CL=F,86.1500015258789,-0.1281485864188987,2010,4,2,120,17,4,0,-0.016424644625390915,-0.0009759726748382133,0.0008594171206861791,-1.3616348721547495,-1
2010-05-07,CL=F,75.11000061035156,-0.04659832208172865,2010,5,2,127,18,4,0,0.02847035408665441,0.01330441461340359,0.0008594171206861791,2.2596294025374943,1
2010-05-14,CL=F,71.61000061035156,-0.02192430779838961,2010,5,2,134,19,4,0,0.015382984397632757,0.01330441461340359,0.0008594171206861791,1.458741947332482,1
2010-05-21,CL=F,70.04000091552734,0.05611079745580838,2010,5,2,141,20,4,0,0.0104164903843381,0.01330441461340359,0.0008594171206861791,1.1548151197030083,1
2010-05-28,CL=F,73.97000122070312,-0.03325671277377429,2010,5,2,148,21,4,0,-0.004871865789037528,0.01330441461340359,0.0008594171206861791,0.21923730988277088,0
2010-06-04,CL=F,71.51000213623047,0.03174376416241653,2010,6,2,155,22,4,0,0.011988600760752787,0.006267440356536886,0.0008594171206861791,0.8203903246329618,1
2010-06-11,CL=F,73.77999877929688,0.04608297075267731,2010,6,2,162,23,4,0,0.0068744604089686235,0.006267440356536886,0.0008594171206861791,0.5074282131295719,0
2010-06-18,CL=F,77.18000030517578,0.02176730109526992,2010,6,2,169,24,4,0,0.004291928378055893,0.006267440356536886,0.0008594171206861791,0.34938900774530446,0
2010-06-25,CL=F,78.86000061035156,-0.08521431864940954,2010,6,2,176,25,4,0,0.006284547458140892,0.006267440356536886,0.0008594171206861791,0.47132822564490406,0
2010-07-02,CL=F,72.13999938964844,0.054754601908258094,2010,7,3,183,26,4,0,0.008522499067936912,-0.002989104174905379,0.0008594171206861791,0.04182228536017015,0
2010-07-09,CL=F,76.08999633789062,-0.0010513103628619902,2010,7,3,190,27,4,0,-0.002831609824252901,-0.002989104174905379,0.0008594171206861791,-0.6529974983595845,0
2010-07-16,CL=F,76.01000213623047,0.039073821039763645,2010,7,3,197,28,4,0,-0.0033039679408278034,-0.002989104174905379,0.0008594171206861791,-0.6819036650621609,0
2010-07-23,CL=F,78.9800033569336,-0.00037992412529785913,2010,7,3,204,29,4,0,-0.002020611723671748,-0.002989104174905379,0.0008594171206861791,-0.6033681060229878,0
2010-07-30,CL=F,78.94999694824219,0.022165928659215295,2010,7,3,211,30,4,0,-0.0029050106183190396,-0.002989104174905379,0.0008594171206861791,-0.657489292858136,0
2010-08-06,CL=F,80.69999694824219,-0.06579922874097965,2010,8,3,218,31,4,0,-0.004021001749301929,-0.0018325935351104898,0.0008594171206861791,-0.6550096833514356,0
2010-08-13,CL=F,75.38999938964844,-0.025600216484957028,2010,8,3,225,32,4,0,-0.006538607020634113,-0.0018325935351104898,0.0008594171206861791,-0.8090756665764183,-1
2010-08-20,CL=F,73.45999908447266,0.02327796223501588,2010,8,3,232,33,4,0,0.009475525174090676,-0.0018325935351104898,0.0008594171206861791,0.1709163322366421,0
2010-08-27,CL=F,75.16999816894531,-0.007582808417038067,2010,8,3,239,34,4,0,0.0037365942776646298,-0.0018325935351104898,0.0008594171206861791,-0.18028011674054475,0
2010-09-03,CL=F,74.5999984741211,0.024798907667040515,2010,9,3,246,35,4,0,-0.010914657636732708,-0.000754681297106526,0.0008594171206861791,-1.0109067231837645,-1
2010-09-10,CL=F,76.44999694824219,-0.036494354447413224,2010,9,3,253,36,4,0,-0.0020262505959542506,-0.000754681297106526,0.0008594171206861791,-0.4669766696385648,0
2010-09-17,CL=F,73.66000366210938,0.038419685866997844,2010,9,3,260,37,4,0,-0.0009830796838719525,-0.000754681297106526,0.0008594171206861791,-0.40313935801877376,0
2010-09-24,CL=F,76.48999786376953,0.06654470008419366,2010,9,3,267,38,4,0,0.007104619235964709,-0.000754681297106526,0.0008594171206861791,0.09179100310687133,0
2010-10-01,CL=F,81.58000183105469,0.013238561005321836,2010,10,4,274,39,4,0,-0.005616595785808467,-0.003973587942908274,0.0008594171206861791,-0.8836718883182348,-1
2010-10-08,CL=F,82.66000366210938,-0.01705787079169596,2010,10,4,281,40,4,0,0.013613125833795762,-0.003973587942908274,0.0008594171206861791,0.29309954690336204,0
2010-10-15,CL=F,81.25,0.005415414663461515,2010,10,4,288,41,4,0,-0.009788335244887215,-0.003973587942908274,0.0008594171206861791,-1.1389633547129365,-1
2010-10-22,CL=F,81.69000244140625,-0.0031827901635449463,2010,10,4,295,42,4,0,-0.0028325897407683277,-0.003973587942908274,0.0008594171206861791,-0.7133033903183706,-1
2010-10-29,CL=F,81.43000030517578,0.06656021304964699,2010,10,4,302,43,4,0,-0.015632811804728385,-0.003973587942908274,0.0008594171206861791,-1.496618717879074,-1
2010-11-05,CL=F,86.8499984741211,-0.02268280086717711,2010,11,4,309,44,4,0,-0.0038593576446925037,-0.007277651885380238,0.0008594171206861791,-0.9783305866762906,-1
2010-11-12,CL=F,84.87999725341797,-0.039703054031988594,2010,11,4,316,45,4,0,-0.02592740823483849,-0.007277651885380238,0.0008594171206861791,-2.328794835676863,-1
2010-11-19,CL=F,81.51000213623047,0.027603974248945562,2010,11,4,323,46,4,0,0.001275531265082922,-0.007277651885380238,0.0008594171206861791,-0.6640987578650186,0
2010-11-26,CL=F,83.76000213623047,0.06482808221929393,2010,11,4,330,47,4,0,0.0036938871286590646,-0.007277651885380238,0.0008594171206861791,-0.5161063866413091,0
2010-12-03,CL=F,89.19000244140625,-0.01569684367705504,2010,12,4,337,48,4,0,-0.02127666690093669,0.006510966684508562,0.0008594171206861791,-1.2003899399746953,-1
2010-12-10,CL=F,87.79000091552734,0.0026198396758232434,2010,12,4,344,49,4,0,-0.0009793779517526162,0.006510966684508562,0.0008594171206861791,0.04171175657240153,0
2010-12-17,CL=F,88.0199966430664,0.03965014344770457,2010,12,4,351,50,4,0,0.0048040710727215675,0.006510966684508562,0.0008594171206861791,0.3956325123530305,0
2010-12-24,CL=F,91.51000213623047,-0.001420663094499397,2010,12,4,358,51,4,0,0.018324539578337098,0.006510966684508562,0.0008594171206861791,1.2230236437982833,1
2010-12-31,CL=F,91.37999725341797,-0.03666008508219554,2010,12,4,365,52,4,0,0.014590655884036463,0.006510966684508562,0.0008594171206861791,0.9945269572205028,1
2011-01-07,CL=F,88.02999877929688,0.039872795466356026,2011,1,1,7,1,4,1,-0.007543666296502575,0.0017318062008038844,0.0035297789293447577,-0.48904169176052675,0
2011-01-14,CL=F,91.54000091552734,-0.026545775408263084,2011,1,1,14,2,4,1,0.005872242345713938,0.0017318062008038844,0.0035297789293447577,0.33195085196969676,0
2011-01-21,CL=F,89.11000061035156,0.0025810316009844403,2011,1,1,21,3,4,1,0.013421187381705411,0.0017318062008038844,0.0035297789293447577,0.7939119276493489,1
2011-01-28,CL=F,89.33999633789062,-0.0034698631217905396,2011,1,1,28,4,4,1,-0.006795715722142579,0.0017318062008038844,0.0035297789293447577,-0.44327052105532416,0
2011-02-04,CL=F,89.02999877929688,-0.03875094906824206,2011,2,1,35,5,4,1,0.0017947665504162115,0.014491131805023783,0.0035297789293447577,0.8632405431115676,1
2011-02-11,CL=F,85.58000183105469,0.007244626126690745,2011,2,1,42,6,4,1,0.012684093411063534,0.014491131805023783,0.0035297789293447577,1.5296177820486734,1
2011-02-18,CL=F,86.19999694824219,0.1354988482446109,2011,2,1,49,7,4,1,0.021536435009512883,0.014491131805023783,0.0035297789293447577,2.071340794682357,1
2011-02-25,CL=F,97.87999725341797,0.06681652124074788,2011,2,1,56,8,4,1,0.02465555856258558,0.014491131805023783,0.0035297789293447577,2.2622169588199004,1
2011-03-04,CL=F,104.41999816894531,-0.031220020724013642,2011,3,1,63,9,4,1,-0.0061535463841635085,-0.00033097322774472464,0.0035297789293447577,-0.5302053924091303,0
2011-03-11,CL=F,101.16000366210938,-0.0008897189010173001,2011,3,1,70,10,4,1,-0.019013921342725757,-0.00033097322774472464,0.0035297789293447577,-1.317201803321638,-1
2011-03-18,CL=F,101.06999969482422,0.04284161318026025,2011,3,1,77,11,4,1,-0.003070652757354639,-0.00033097322774472464,0.0035297789293447577,-0.34154633485122626,0
2011-03-25,CL=F,105.4000015258789,0.024098680064095657,2011,3,1,84,12,4,1,0.01654927799272396,-0.00033097322774472464,0.0035297789293447577,0.8591041230410246,1
2011-04-01,CL=F,107.94000244140625,0.04493235468244361,2011,4,2,91,13,4,1,0.010365166861963608,-0.0009759726748382133,0.0035297789293447577,0.44119363972985487,0
2011-04-08,CL=F,112.79000091552734,-0.02775066254110714,2011,4,2,98,14,4,1,0.003868116574131233,-0.0009759726748382133,0.0035297789293447577,0.0436037347296208,0
2011-04-15,CL=F,109.66000366210938,0.0239831950172249,2011,4,2,105,15,4,1,0.009262940184431953,-0.0009759726748382133,0.0035297789293447577,0.3737423840686118,0
2011-04-22,CL=F,112.29000091552734,0.014605034965510022,2011,4,2,112,16,4,1,-0.004066487744328074,-0.0009759726748382133,0.0035297789293447577,-0.4419579336322225,0
2011-04-29,CL=F,113.93000030517578,-0.14702009966762952,2011,4,2,119,17,4,1,-0.016424644625390915,-0.0009759726748382133,0.0035297789293447577,-1.198220884147118,-1
2011-05-06,CL=F,97.18000030517578,0.02541676489963507,2011,5,2,126,18,4,1,0.02847035408665441,0.01330441461340359,0.0035297789293447577,2.423043390545126,1
2011-05-13,CL=F,99.6500015258789,-0.0016056563939722546,2011,5,2,133,19,4,1,0.015382984397632757,0.01330441461340359,0.0035297789293447577,1.6221559353401136,1
2011-05-20,CL=F,99.48999786376953,0.011056372477033394,2011,5,2,140,20,4,1,0.0104164903843381,0.01330441461340359,0.0035297789293447577,1.3182291077106396,1
2011-05-27,CL=F,100.58999633789062,-0.003678249633737418,2011,5,2,147,21,4,1,-0.004871865789037528,0.01330441461340359,0.0035297789293447577,0.3826512978904022,0
2011-06-03,CL=F,100.22000122070312,-0.009279587845222093,2011,6,2,154,22,4,1,0.011988600760752787,0.006267440356536886,0.0035297789293447577,0.9838043126405933,1
2011-06-10,CL=F,99.29000091552734,-0.0632490555080133,2011,6,2,161,23,4,1,0.0068744604089686235,0.006267440356536886,0.0035297789293447577,0.670842201137203,0
2011-06-17,CL=F,93.01000213623047,-0.019890317510276256,2011,6,2,168,24,4,1,0.004291928378055893,0.006267440356536886,0.0035297789293447577,0.5128029957529358,0
2011-06-24,CL=F,91.16000366210938,0.04146554001146918,2011,6,2,175,25,4,1,0.006284547458140892,0.006267440356536886,0.0035297789293447577,0.6347422136525355,0
2011-07-01,CL=F,94.94000244140625,0.013271481719347555,2011,7,3,182,26,4,1,0.008522499067936912,-0.002989104174905379,0.0035297789293447577,0.2052362733678015,0
2011-07-08,CL=F,96.19999694824219,0.0108108206706794,2011,7,3,189,27,4,1,-0.002831609824252901,-0.002989104174905379,0.0035297789293447577,-0.48958351035195313,0
2011-07-15,CL=F,97.23999786376953,0.0270465337370438,2011,7,3,196,28,4,1,-0.0033039679408278034,-0.002989104174905379,0.0035297789293447577,-0.5184896770545295,0
2011-07-22,CL=F,99.87000274658203,-0.04175433747529922,2011,7,3,203,29,4,1,-0.002020611723671748,-0.002989104174905379,0.0035297789293447577,-0.4399541180153565,0
2011-07-29,CL=F,95.69999694824219,-0.0921630091544765,2011,7,3,210,30,4,1,-0.0029050106183190396,-0.002989104174905379,0.0035297789293447577,-0.4940753048505046,0
2011-08-05,CL=F,86.87999725341797,-0.017265193915979138,2011,8,3,217,31,4,1,-0.004021001749301929,-0.0018325935351104898,0.0035297789293447577,-0.49159569534380426,0
2011-08-12,CL=F,85.37999725341797,-0.03654245979801318,2011,8,3,224,32,4,1,-0.006538607020634113,-0.0018325935351104898,0.0035297789293447577,-0.6456616785687869,0
2011-08-19,CL=F,82.26000213623047,0.03780695999984429,2011,8,3,231,33,4,1,0.009475525174090676,-0.0018325935351104898,0.0035297789293447577,0.33433032024427345,0
2011-08-26,CL=F,85.37000274658203,0.01265074577619596,2011,8,3,238,34,4,1,0.0037365942776646298,-0.0018325935351104898,0.0035297789293447577,-0.01686612873291347,0
2011-09-02,CL=F,86.44999694824219,0.009138241103701983,2011,9,3,245,35,4,1,-0.010914657636732708,-0.000754681297106526,0.0035297789293447577,-0.847492735176133,-1
2011-09-09,CL=F,87.23999786376953,0.00825310910515431,2011,9,3,252,36,4,1,-0.0020262505959542506,-0.000754681297106526,0.0035297789293447577,-0.3035626816309335,0
2011-09-16,CL=F,87.95999908447266,-0.09220100835338907,2011,9,3,259,37,4,1,-0.0009830796838719525,-0.000754681297106526,0.0035297789293447577,-0.2397253700111424,0
2011-09-23,CL=F,79.8499984741211,-0.008140282257983578,2011,9,3,266,38,4,1,0.007104619235964709,-0.000754681297106526,0.0035297789293447577,0.2552049911145026,0
2011-09-30,CL=F,79.19999694824219,0.04772735548413798,2011,9,3,273,39,4,1,-0.005616595785808467,-0.000754681297106526,0.0035297789293447577,-0.5232754650806118,0
2011-10-07,CL=F,82.9800033569336,0.04603518366217352,2011,10,4,280,40,4,1,0.013613125833795762,-0.003973587942908274,0.0035297789293447577,0.4565135349109934,0
2011-10-14,CL=F,86.80000305175781,0.006912424574032849,2011,10,4,287,41,4,1,-0.009788335244887215,-0.003973587942908274,0.0035297789293447577,-0.9755493667053053,-1
2011-10-21,CL=F,87.4000015258789,0.06773453164291321,2011,10,4,294,42,4,1,-0.0028325897407683277,-0.003973587942908274,0.0035297789293447577,-0.5498894023107394,0
2011-10-28,CL=F,93.31999969482422,0.010072893747109513,2011,10,4,301,43,4,1,-0.015632811804728385,-0.003973587942908274,0.0035297789293447577,-1.3332047298714427,-1
2011-11-04,CL=F,94.26000213623047,0.05018030575368515,2011,11,4,308,44,4,1,-0.0038593576446925037,-0.007277651885380238,0.0035297789293447577,-0.8149165986686591,-1
2011-11-11,CL=F,98.98999786376953,-0.01596114997228859,2011,11,4,315,45,4,1,-0.02592740823483849,-0.007277651885380238,0.0035297789293447577,-2.1653808476692316,-1
2011-11-18,CL=F,97.41000366210938,-0.006570239143640633,2011,11,4,322,46,4,1,0.001275531265082922,-0.007277651885380238,0.0035297789293447577,-0.5006847698573873,0
2011-11-25,CL=F,96.7699966430664,0.04329856966783785,2011,11,4,329,47,4,1,0.0036938871286590646,-0.007277651885380238,0.0035297789293447577,-0.3526923986336778,0
2011-12-02,CL=F,100.95999908447266,-0.015352569695116669,2011,12,4,336,48,4,1,-0.02127666690093669,0.006510966684508562,0.0035297789293447577,-1.0369759519670638,-1
2011-12-09,CL=F,99.41000366210938,-0.059149025914920994,2011,12,4,343,49,4,1,-0.0009793779517526162,0.006510966684508562,0.0035297789293447577,0.20512574458003283,0
2011-12-16,CL=F,93.52999877929688,0.06575432060456987,2011,12,4,350,50,4,1,0.0048040710727215675,0.006510966684508562,0.0035297789293447577,0.5590465003606618,0
2011-12-23,CL=F,99.68000030517578,-0.008527271985541485,2011,12,4,357,51,4,1,0.018324539578337098,0.006510966684508562,0.0035297789293447577,1.3864376318059146,1
2011-12-30,CL=F,98.83000183105469,0.02762314759647433,2011,12,4,364,52,4,1,0.014590655884036463,0.006510966684508562,0.0035297789293447577,1.1579409452281342,1
2012-01-06,CL=F,101.55999755859375,-0.028160699873013728,2012,1,1,6,1,4,2,-0.007543666296502575,0.0017318062008038844,0.003038987751700531,-0.5190758778988065,0
2012-01-13,CL=F,98.69999694824219,-0.0024315893737604233,2012,1,1,13,2,4,2,0.005872242345713938,0.0017318062008038844,0.003038987751700531,0.3019166658314171,0
2012-01-20,CL=F,98.45999908447266,0.011172034169707468,2012,1,1,20,3,4,2,0.013421187381705411,0.0017318062008038844,0.003038987751700531,0.7638777415110692,1
2012-01-27,CL=F,99.55999755859375,-0.017276027148261597,2012,1,1,27,4,4,2,-0.006795715722142579,0.0017318062008038844,0.003038987751700531,-0.47330470719360385,0
2012-02-03,CL=F,97.83999633789062,0.008483256971804076,2012,2,1,34,5,4,2,0.0017947665504162115,0.014491131805023783,0.003038987751700531,0.8332063569732879,1
2012-02-10,CL=F,98.66999816894531,0.04631600060435126,2012,2,1,41,6,4,2,0.012684093411063534,0.014491131805023783,0.003038987751700531,1.4995835959103938,1
2012-02-17,CL=F,103.23999786376953,0.06325066751661068,2012,2,1,48,7,4,2,0.021536435009512883,0.014491131805023783,0.003038987751700531,2.0413066085440774,1
2012-02-24,CL=F,109.7699966430664,-0.027967566627580265,2012,2,1,55,8,4,2,0.02465555856258558,0.014491131805023783,0.003038987751700531,2.232182772681621,1
2012-03-02,CL=F,106.69999694824219,0.006560492948994856,2012,3,1,62,9,4,2,-0.0061535463841635085,-0.00033097322774472464,0.003038987751700531,-0.56023957854741,0
2012-03-09,CL=F,107.4000015258789,-0.003165772462333072,2012,3,1,69,10,4,2,-0.019013921342725757,-0.00033097322774472464,0.003038987751700531,-1.3472359894599175,-1
2012-03-16,CL=F,107.05999755859375,-0.0017746573542347654,2012,3,1,76,11,4,2,-0.003070652757354639,-0.00033097322774472464,0.003038987751700531,-0.37158052098950595,0
2012-03-23,CL=F,106.87000274658203,-0.036025133382330266,2012,3,1,83,12,4,2,0.01654927799272396,-0.00033097322774472464,0.003038987751700531,0.8290699369027449,1
2012-03-30,CL=F,103.0199966430664,0.002814996359707722,2012,3,1,90,13,4,2,0.010365166861963608,-0.00033097322774472464,0.003038987751700531,0.4506304839105759,0
2012-04-06,CL=F,103.30999755859375,-0.004646169188677218,2012,4,2,97,14,4,2,0.003868116574131233,-0.0009759726748382133,0.003038987751700531,0.013569548591341133,0
2012-04-13,CL=F,102.83000183105469,0.0021394652998700803,2012,4,2,104,15,4,2,0.009262940184431953,-0.0009759726748382133,0.003038987751700531,0.34370819793033214,0
2012-04-20,CL=F,103.05000305175781,0.018243543888821767,2012,4,2,111,16,4,2,-0.004066487744328074,-0.0009759726748382133,0.003038987751700531,-0.4719921197705022,0
2012-04-27,CL=F,104.93000030517578,-0.06137427258816652,2012,4,2,118,17,4,2,-0.016424644625390915,-0.0009759726748382133,0.003038987751700531,-1.2282550702853976,-1
2012-05-04,CL=F,98.48999786376953,-0.023961830252203775,2012,5,2,125,18,4,2,0.02847035408665441,0.01330441461340359,0.003038987751700531,2.3930092044068454,1
2012-05-11,CL=F,96.12999725341797,-0.048371934144823214,2012,5,2,132,19,4,2,0.015382984397632757,0.01330441461340359,0.003038987751700531,1.5921217492018338,1
2012-05-18,CL=F,91.4800033569336,-0.006777467466446474,2012,5,2,139,20,4,2,0.0104164903843381,0.01330441461340359,0.003038987751700531,1.28819492157236,1
2012-05-25,CL=F,90.86000061035156,-0.08397531589438145,2012,5,2,146,21,4,2,-0.004871865789037528,0.01330441461340359,0.003038987751700531,0.35261711175212257,0
2012-06-01,CL=F,83.2300033569336,0.010452902584378254,2012,6,2,153,22,4,2,0.011988600760752787,0.006267440356536886,0.003038987751700531,0.9537701265023136,1
2012-06-08,CL=F,84.0999984741211,-0.0008323388358414396,2012,6,2,160,23,4,2,0.0068744604089686235,0.006267440356536886,0.003038987751700531,0.6408080149989234,0
2012-06-15,CL=F,84.02999877929688,-0.05081514584192093,2012,6,2,167,24,4,2,0.004291928378055893,0.006267440356536886,0.003038987751700531,0.4827688096146561,0
2012-06-22,CL=F,79.76000213623047,0.06519554675237549,2012,6,2,174,25,4,2,0.006284547458140892,0.006267440356536886,0.003038987751700531,0.6047080275142558,0
2012-06-29,CL=F,84.95999908447266,-0.006002850067399312,2012,6,2,181,26,4,2,0.008522499067936912,0.006267440356536886,0.003038987751700531,0.7416604795524225,1
2012-07-06,CL=F,84.44999694824219,0.031379533708012275,2012,7,3,188,27,4,2,-0.002831609824252901,-0.002989104174905379,0.003038987751700531,-0.5196176964902328,0
2012-07-13,CL=F,87.0999984741211,0.04982783057768536,2012,7,3,195,28,4,2,-0.0033039679408278034,-0.002989104174905379,0.003038987751700531,-0.5485238631928092,0
2012-07-20,CL=F,91.44000244140625,-0.014326390562245606,2012,7,3,202,29,4,2,-0.002020611723671748,-0.002989104174905379,0.003038987751700531,-0.4699883041536362,0
2012-07-27,CL=F,90.12999725341797,0.014090805627010816,2012,7,3,209,30,4,2,-0.0029050106183190396,-0.002989104174905379,0.003038987751700531,-0.5241094909887843,0
2012-08-03,CL=F,91.4000015258789,0.016083164071795997,2012,8,3,216,31,4,2,-0.004021001749301929,-0.0018325935351104898,0.003038987751700531,-0.5216298814820839,0
2012-08-10,CL=F,92.87000274658203,0.03381069556137173,2012,8,3,223,32,4,2,-0.006538607020634113,-0.0018325935351104898,0.003038987751700531,-0.6756958647070666,0
2012-08-17,CL=F,96.01000213623047,0.0014581750498223744,2012,8,3,230,33,4,2,0.009475525174090676,-0.0018325935351104898,0.003038987751700531,0.30429613410599377,0
2012-08-24,CL=F,96.1500015258789,0.003328129898553245,2012,8,3,237,34,4,2,0.0037365942776646298,-0.0018325935351104898,0.003038987751700531,-0.04690031487119314,0
2012-08-31,CL=F,96.47000122070312,-0.0005183274709763541,2012,8,3,244,35,4,2,-0.010914657636732708,-0.0018325935351104898,0.003038987751700531,-0.943490243948563,-1
2012-09-07,CL=F,96.41999816894531,0.026757953537128953,2012,9,3,251,36,4,2,-0.0020262505959542506,-0.000754681297106526,0.003038987751700531,-0.3335968677692131,0
2012-09-14,CL=F,99.0,-0.06171717788233899,2012,9,3,258,37,4,2,-0.0009830796838719525,-0.000754681297106526,0.003038987751700531,-0.2697595561494221,0
2012-09-21,CL=F,92.88999938964844,-0.0075357622224313525,2012,9,3,265,38,4,2,0.007104619235964709,-0.000754681297106526,0.003038987751700531,0.22517080497622297,0
2012-09-28,CL=F,92.19000244140625,-0.02505700321958948,2012,9,3,272,39,4,2,-0.005616595785808467,-0.000754681297106526,0.003038987751700531,-0.5533096512188915,0
2012-10-05,CL=F,89.87999725341797,0.022029410518904946,2012,10,4,279,40,4,2,0.013613125833795762,-0.003973587942908274,0.003038987751700531,0.4264793487727137,0
2012-10-12,CL=F,91.86000061035156,-0.01970387052653455,2012,10,4,286,41,4,2,-0.009788335244887215,-0.003973587942908274,0.003038987751700531,-1.005583552843585,-1
2012-10-19,CL=F,90.05000305175781,-0.04186567623206028,2012,10,4,293,42,4,2,-0.0028325897407683277,-0.003973587942908274,0.003038987751700531,-0.579923588449019,0
2012-10-26,CL=F,86.27999877929688,-0.016458022589657784,2012,10,4,300,43,4,2,-0.015632811804728385,-0.003973587942908274,0.003038987751700531,-1.3632389160097222,-1
2012-11-02,CL=F,84.86000061035156,0.014258768274449718,2012,11,4,307,44,4,2,-0.0038593576446925037,-0.007277651885380238,0.003038987751700531,-0.8449507848069387,-1
2012-11-09,CL=F,86.06999969482422,0.006971052355623231,2012,11,4,314,45,4,2,-0.02592740823483849,-0.007277651885380238,0.003038987751700531,-2.1954150338075116,-1
2012-11-16,CL=F,86.66999816894531,0.018576216042063276,2012,11,4,321,46,4,2,0.001275531265082922,-0.007277651885380238,0.003038987751700531,-0.530718955995667,0
2012-11-23,CL=F,88.27999877929688,0.00713643964118682,2012,11,4,328,47,4,2,0.0036938871286590646,-0.007277651885380238,0.003038987751700531,-0.3827265847719575,0
2012-11-30,CL=F,88.91000366210938,-0.03351707607907317,2012,11,4,335,48,4,2,-0.02127666690093669,-0.007277651885380238,0.003038987751700531,-1.9108108329458315,-1
2012-12-07,CL=F,85.93000030517578,0.009309938891151504,2012,12,4,342,49,4,2,-0.0009793779517526162,0.006510966684508562,0.003038987751700531,0.17509155844175317,0
